id_pos,competidores,ingreso_mediana,ingreso_promedio,densidad_poblacional,pct_secundario,pct_bicicleta,pct_omnibus,pct_subtes,pct_taxi,pct_caminata,mediana_valor_hogar,pct_ninios,pct_jovenes,pct_adultos,pct_ancianos,pct_posgrados
5456,0.0,110951.065,144428.40191000002,1394.615,13.54,0.0,0.35,0.785,0.0,1.51,562194.405,17.064999999999998,12.285,60.005,12.920000000000002,49.445
5457,6.0,82026.92,108874.59,11181.78,16.02,0.11,2.85,0.21,0.0,0.56,186068.94,17.16,18.12,60.64,9.85,42.72
5458,1.0,32672.5,48208.12,147.46,41.37,0.0,0.0,0.0,0.0,1.5,58662.64,12.41,28.43,59.00000000000001,9.6,8.45
5459,1.0,51304.695,71801.59,1041.675,34.98,0.57,0.405,0.0,0.005,5.965,232985.11,17.255000000000003,17.695,57.98,12.64,20.93
5460,41.0,59294.14,79348.20778,6095.227778,25.07555556,0.8422222220000001,2.341111111,0.30111111100000004,0.051111110999999994,4.735555556,240023.9656,16.27,19.805555556,60.261111111999995,10.43888889,31.094444445999997
5461,5.0,46228.21333,59889.00667,4021.0,34.61666667,0.09,0.47,0.14,0.023333332999999998,1.8833333330000002,96195.15,20.106666667,17.790000001000003,56.823333334000004,11.306666667,17.409999996
5462,0.0,60163.65,80634.87,380.57,23.63,0.13,0.27,0.0,0.0,0.87,181349.75,20.580000000000002,19.68,60.660000000000004,6.37,36.230000000000004
5463,3.0,64400.25,83449.65,2464.66,28.83,0.245,0.7,0.0,0.0,3.29,176300.11,18.045,18.314999999999998,58.17,11.105,31.71
5464,2.0,61871.35,93518.03,27884.54,13.04,1.95,9.489999999,2.126666668,0.56,10.2,299554.01,11.370000000000001,22.57,71.15999999600001,8.76,51.02
5465,0.0,54827.68,70131.48,828.11,19.63,0.0,1.37,0.0,0.0,3.23,242780.06,11.27,8.42,67.6,15.510000000000002,40.68
5466,0.0,78687.53,99569.53,5313.99,33.41,0.0,0.18,2.09,0.0,1.06,305229.71,17.14,19.61,60.81999999999999,8.84,27.240000000000002
5467,2.0,57858.85,78894.29,4208.205,28.87,1.265,0.55,0.0,0.0,1.7,242305.595,17.81,18.72,56.974999999999994,12.405000000000001,26.655
5468,30.0,64511.858,80070.232,9326.412,29.651999999999997,0.488,3.2039999999999997,0.0,0.016,1.844,259903.75600000002,20.229999999999997,18.188000000000002,58.46,9.975999999999999,25.296
5469,40.0,59309.023329999996,77657.76167,9745.981667,27.77833333,0.286666667,1.243333333,0.078333333,0.13,2.693333333,227127.3183,15.138333334,24.125,56.13000000200001,12.156666667,30.465000000000003
5470,16.0,51091.254,67059.814,8282.976,33.982,0.644,0.8759999999999999,1.234,0.0,1.7519999999999998,183971.58,18.084,17.968,57.002,13.314,23.014
5471,8.0,60157.57,82286.0675,2325.725,25.76,0.0925,0.0925,0.3475,0.16,1.1575,353647.815,17.69,15.744999999999997,59.88249999999999,12.742500000000001,31.15
5472,28.0,52276.31,72952.21333,6644.765,31.72833333,0.48,0.798333333,0.085,0.2,1.7283333330000001,183775.4167,17.796666667000004,16.265,55.491666667000004,15.726666666,26.115000000000002
5473,12.0,49272.98333,75271.67332999999,5007.303333,24.17666667,0.686666667,1.4433333330000002,0.236666667,0.04,5.49,304112.3833,15.613333333,19.243333334,53.766666668,18.266666666,35.953333337
5474,29.0,48043.99667,64592.571670000005,8907.096667,28.21,0.77,2.968333333,0.171666667,0.56,3.305,164519.7317,19.643333333,20.57,54.97666666600001,11.854999999999999,24.466666667
5475,14.0,53643.068,73819.02,5354.701999999999,22.074,0.53,2.028,0.013999999999999999,0.09,2.38,172232.58800000002,17.688,18.602,60.05,10.816000000000003,32.366
5476,21.0,52022.87,69744.35,20553.766669999997,30.75666667,0.88,3.84,2.126666668,0.04,3.536666667,203773.9867,19.049999999999997,19.019999999,58.226666666999996,11.273333333,24.906666663
5477,30.0,41333.45167,56595.18667,6272.016,30.191999999999997,0.95,1.984,0.004,0.10800000000000001,7.546,151987.685,18.188333333,21.705,55.224,11.862,20.646
5478,31.0,42419.63625,56493.09625,7261.98125,30.18875,0.57875,1.1775,0.03,0.00125,2.785,126396.8025,14.52125,23.33125,49.537499999999994,17.93125,25.735
5479,19.0,36384.69,50361.67,3960.4725,35.055,0.63,2.315,0.0125,0.0475,11.774999999,129945.645,17.27,31.855,47.085,9.745,24.805
5480,33.0,87211.13,129221.85,37567.7525,8.69,1.55,7.28,2.126666668,0.56,11.774999999,595641.596,13.179999999999998,19.28,65.0,11.559999999999999,60.84
5481,5.0,57888.47,70904.72,17867.35,40.14,0.1,2.94,0.18,0.07,5.14,180891.08,16.27,20.37,59.41,10.79,19.18
5482,25.0,57162.64599999999,77893.524,7694.204000000001,26.0,0.53,0.9520000000000001,0.71,0.006,2.544,280675.93,17.729999999999997,24.158,54.55799999999999,9.251999999999999,29.804
5484,16.0,56861.38333,71310.06,6955.71,29.22333333,0.15,2.066666667,0.166666667,0.0,0.776666667,157408.6533,19.04,19.973333334,54.433333333,12.166666667000001,24.736666663
5485,2.0,45781.29,67239.78,13597.81,18.58,1.0,3.27,0.0,0.08,4.28,152418.51,15.43,23.11,57.41,12.190000000000001,43.29
5486,6.0,61999.8,82074.97,29488.37,24.29,0.24,2.89,0.0,0.0,2.72,476687.45,17.43,18.02,59.65,11.49,24.64
5487,30.0,50036.45,68772.03,12108.9225,22.36,0.245,2.7425,0.1675,0.16,1.9625,165430.2475,18.8775,21.7825,57.317499999999995,8.945,26.87
5488,2.0,53926.59,74180.91,3531.76,13.71,2.59,3.38,0.0,0.0,6.48,298957.51,16.71,29.44,49.51,11.21,53.9
5489,3.0,73280.03,93878.435,4798.44,27.1,0.245,1.075,0.09,0.035,0.325,226950.5,22.459999999999997,16.78,57.375,10.735000000000001,30.03
5490,43.0,61630.7425,80017.00125,11724.63375,23.46375,0.825,1.3975,2.126666668,0.07375,3.1925,270631.1438,16.655,18.51125,58.5925,13.487499999999999,33.739999999999995
5492,3.0,49819.55,61804.98,2028.02,36.35,0.0,1.2,0.63,0.0,5.51,153096.61,13.579999999999998,14.170000000000002,57.37,20.28,27.22
5493,4.0,64422.08,86144.28,14880.95,24.08,0.3,1.4,0.0,0.0,1.12,406851.67,18.89,20.28,57.970000000000006,9.32,27.35
5494,116.0,45453.1335,59951.9895,7303.486999999999,29.1325,0.546,1.8285,0.0845,0.184,2.5860000000000003,162712.74300000002,15.680499999999999,26.652499999999996,53.1495,11.6135,26.662000000000003
5495,15.0,63621.435999999994,84486.07400000001,10373.794,26.718000000000004,2.59,5.058,0.11199999999999999,0.0,1.9880000000000002,263310.152,17.944,22.744,55.516,9.914,34.156
5496,9.0,40781.805,60724.045,16846.6,31.81,1.285,5.865,0.02,0.56,5.99,173106.71,19.305,20.509999999999998,57.974999999999994,9.540000000000001,20.544999999999998
5497,17.0,49376.54,66170.74333,3308.053333,26.84666667,0.5,0.39,0.29,0.0,3.373333333,150774.6167,16.156666667,19.196666666,55.109999998999996,15.386666667,30.13666666
5498,19.0,56245.4825,70488.6775,6597.065,32.925,0.375,1.0125,0.1625,0.2825,2.055,184731.9175,18.8225,25.02,55.7725,7.282500000000001,22.9925
5499,23.0,53942.96599999999,70767.352,11771.82,28.84,0.634,2.468,0.002,0.024,1.5119999999999998,248903.432,20.456,19.706,58.322,9.011999999999999,25.182000000000002
5500,3.0,53029.55,62975.42,22932.94,22.82,0.97,2.13,0.29,0.27,1.26,177653.47,24.16,25.090000000000003,52.599999999999994,5.46,19.650000000000002
5501,8.0,49693.355,71731.41,5708.875,26.59,0.145,0.12,0.0,0.56,3.065,140166.675,20.064999999999998,20.985,55.385000000000005,9.61,28.765
5502,42.0,59945.212,79346.964,12960.258,27.443,0.294,2.364,2.126666668,0.204,1.8780000000000001,242156.169,20.428,18.627,59.07599999999999,8.963000000000001,28.457
5503,2.0,41365.62,51525.26,9274.37,39.46,1.04,0.08,0.0,0.0,1.43,117976.98,18.48,23.660000000000004,51.95,13.190000000000001,16.32
5504,26.0,61432.13,81842.02799999999,9042.328000000001,26.71,0.174,0.33799999999999997,0.036000000000000004,0.01,2.88,229339.008,19.158,21.845999999999997,54.544000000000004,10.65,35.104
5505,4.0,51605.47,58309.51,4396.32,44.7,0.0,1.25,0.0,0.0,3.59,117966.34,21.29,20.97,53.74,11.61,11.96
5506,3.0,47932.26,63874.56,3755.08,33.33,0.0,0.13,0.0,0.0,5.02,176567.79,23.59,20.13,55.59,7.880000000000001,18.42
5507,12.0,52761.9475,69866.2375,11194.3725,31.475,0.205,2.995,2.126666668,0.56,3.085,246189.41,17.98,18.77,57.525,12.6625,25.7025
5508,17.0,45021.795999999995,54735.21,8774.181999999999,33.81,0.45,0.866,0.0,0.23800000000000002,3.3360000000000003,119345.302,21.904000000000003,21.78,54.269999999999996,9.066,17.936
5509,1.0,53994.78,65646.79,5435.74,38.03,0.24,1.64,0.0,0.0,0.22,145403.29,15.87,16.72,61.019999999999996,11.58,18.060000000000002
5510,0.0,39042.85,54752.81,600.82,32.49,0.71,0.0,0.0,0.0,0.8,76638.25,20.43,22.630000000000003,54.53,9.520000000000001,10.18
5511,2.0,38236.83,48551.87,9318.7,38.51,0.1,2.63,0.28,0.02,0.93,95502.9,16.619999999999997,19.05,59.62,11.579999999999998,12.959999999999999
5513,36.0,60132.867,76725.77799999999,6162.734,24.945,2.59,0.755,0.126,0.036000000000000004,3.5669999999999997,293589.108,21.727,21.128999999999998,54.946000000000005,8.687,27.698
5514,0.0,47092.78,65531.67,301.46,32.33,0.0,1.2,0.0,0.0,3.07,188033.43,25.940000000000005,21.04,56.43,4.88,17.27
5515,19.0,57537.07332999999,76727.67833,6351.161667,30.65333333,0.5083333329999999,1.225,0.018333333,0.0016666670000000001,2.088333333,249455.9167,17.733333332999997,18.481666667000002,57.561666667,11.624999999,24.805000003
5516,16.0,40124.54333,54676.86332999999,10316.21,28.30666667,1.723333333,3.363333333,0.36666666700000006,0.033333333,7.35,170771.63,14.083333333999999,27.343333337,58.28,8.989999999999998,21.019999997
5517,8.0,32519.81,43352.91,16338.56,25.31,1.78,1.54,0.0,0.0,1.44,124431.61,29.310000000000002,26.089999999999996,45.870000000000005,5.58,5.78
5518,13.0,68398.155,88792.10667000001,6720.15,24.45666667,0.456666667,0.71,0.05,0.21,3.095,303360.0617,19.783333334,22.716666667000002,52.786666667,10.151666667,32.023333337
5519,0.0,77460.27,90830.82,1407.39,29.89,0.0,0.69,0.0,0.2,0.21,197444.24,19.590000000000003,16.240000000000002,61.379999999999995,7.53,29.18
5520,1.0,69368.3,89581.34,1067.26,21.35,0.32,0.11,0.0,0.0,1.06,196106.26,17.0,18.14,60.38,10.77,32.33
5521,91.0,61673.54588,82046.31353,9808.543529,23.75470588,0.598235294,1.897647059,0.16882352899999997,0.13411764699999998,2.103529412,218373.0747,18.977647059,23.795294118,56.75176470500001,8.412352941,33.094705878
5522,45.0,63396.97125,85194.4425,14054.28625,23.50625,0.67625,2.32875,0.355,0.04375,3.10625,261154.74,17.01625,20.65625,60.56625,9.88625,34.22375
5524,0.0,59776.89,79226.13,210.79,35.39,0.0,0.27,0.0,0.0,1.95,143784.44,19.36,18.02,57.5,11.700000000000001,27.0
5525,1.0,46558.17,62887.19,1055.92,33.89,0.07,0.25,0.0,0.0,0.86,123289.11,29.310000000000002,24.35,50.64,2.8600000000000003,13.34
5526,1.0,76802.24,83101.52,2012.1,33.83,0.0,0.37,0.0,0.0,2.09,230794.93,28.79,19.799999999999997,58.099999999999994,4.1,23.08
5527,69.0,58973.677,78001.317,12434.303999999998,27.855999999999998,0.469,1.672,1.5759999999999998,0.14800000000000002,6.959,238036.36,17.993,22.048000000000002,58.632,9.251,30.076
5528,116.0,58753.437999999995,77461.31513999999,7455.142286,26.14828571,0.532,1.888857143,1.260857143,0.086285714,3.1225714289999997,219557.3946,18.330285715,20.539714286,56.322571429,11.711999999,29.821428566999998
5529,4.0,27587.86,43222.75,10451.76,23.67,2.59,5.5,0.18,0.29,11.26,87442.6,20.78,25.42,53.18,8.14,28.15
5530,54.0,58559.39429,74541.51143,15093.098569999998,27.46714286,0.648571429,2.8685714289999997,1.69,0.155714286,2.437142857,215216.8,18.65,20.928571428999998,60.047142857,8.594285714,28.631428568000004
5531,1.0,59217.22,74494.44,10315.2,45.72,0.26,0.67,0.41,0.04,1.52,226534.6,16.369999999999997,20.9,61.96,8.02,14.879999999999999
5532,68.0,52443.19667,69596.45417000001,14902.25833,29.56833333,0.6233333329999999,2.1783333330000003,2.126666668,0.123333333,4.25,226534.0792,19.373333332999998,23.368333334000003,55.122499999999995,9.462499999,25.694999997
5533,62.0,58104.189170000005,76869.55833,10359.96667,26.735,0.61,3.094166667,0.11333333300000001,0.08666666699999999,3.261666667,282826.2042,17.879166667,20.325833333,59.235833332,10.024166666000001,30.691666667
5534,36.0,50258.47857,64725.604289999996,5128.168571,29.05,0.445714286,0.6757142859999999,0.0,0.011428571,3.0257142860000004,142102.79,20.41,21.235714286,54.791428571999994,10.521428571,23.971428568999997
5535,13.0,45087.89333,59926.8,13339.01,27.20333333,2.59,5.58,0.18666666699999998,0.06,3.843333333,206620.0067,16.636666667,21.703333333,62.743333334000006,8.403333334,25.823333333
5536,116.0,60267.89207,78633.11241,14636.472759999999,26.74241379,0.6082758620000001,3.134482759,1.3496551719999998,0.105517241,3.9317241380000003,246202.3031,17.655862069,23.026551724,57.094482758000005,9.275862069,30.082413788000004
5537,26.0,45463.35667,63753.1,7113.466667000001,29.45666667,1.385,1.855,0.11666666699999999,0.05,3.251666667,182188.95,15.961666666,20.158333333999998,56.981666667,13.828333333,25.711666664
5538,39.0,55727.714289999996,73534.74571,12668.72429,28.15714286,0.642857143,5.138571429,0.057142857000000005,0.025714286,5.862857142999999,204005.7629,18.808571428,21.208571429,58.192857144,9.354285714,27.424285719
5539,1.0,64230.25,91030.58,869.12,21.67,0.24,0.06,0.01,0.56,1.2,220996.35,18.46,16.95,64.0,7.03,37.290000000000006
5540,17.0,44577.052,60913.404,12234.764,29.628,0.596,3.264,0.027999999999999997,0.054000000000000006,3.86,152862.83,19.862000000000002,26.534,51.994,8.084,20.838
5541,7.0,40508.55,50809.59,11772.93,38.74,0.08,2.8,0.14,0.0,0.7,99097.06,15.860000000000001,18.66,61.75,11.1,16.310000000000002
5542,36.0,52286.206,69394.939,6661.090999999999,28.705,0.7120000000000001,3.5239999999999996,0.024,0.003,2.9789999999999996,192010.585,20.144,18.621000000000002,56.785000000000004,10.724,24.250999999999998
5543,5.0,72993.24,97164.38667,8704.446667,29.09333333,0.143333333,0.86,0.05,0.15,2.183333333,267927.2,14.833333333,15.163333333999999,55.893333333,18.746666666,26.233333336
5544,9.0,61216.7,78178.58,16181.986669999998,26.38666667,1.12,4.846666667,2.126666668,0.133333333,2.346666667,311411.48,16.576666667,19.089999999,58.236666666,12.92,29.47333333
5545,38.0,52355.245,68067.55,10885.87625,27.03,0.185,1.38625,0.27125,0.0325,1.19625,152882.9013,20.4275,20.3425,56.176249999999996,9.77375,26.185
5546,5.0,36742.83,50095.285,1887.18,32.285,0.36,0.335,0.0,0.0,1.08,106818.845,20.965,18.22,55.415,11.365,15.555
5547,13.0,26959.82,36884.59,10881.28,26.52,2.37,0.56,0.0,0.56,6.96,167896.42,11.26,35.982775122999996,42.48916667199998,3.9799999999999995,25.44
5548,8.0,48728.84667,61452.36667,3566.96,35.04,0.263333333,1.08,0.006666666999999999,0.053333333,0.42666666700000005,113513.64,19.753333333,17.11,56.576666666,13.346666666,22.723333334000003
5549,2.0,38236.83,48551.87,9318.7,38.51,0.1,2.63,0.28,0.02,0.93,95502.9,16.619999999999997,19.05,59.62,11.579999999999998,12.959999999999999
5550,116.0,52797.27118,70883.52147,13964.13,27.37676471,0.667941176,2.7902941180000003,1.041176471,0.133529412,6.990294118,211889.3638,16.344411764999997,25.927941177,56.002647057999994,9.451176471,28.735294114
5551,1.0,54117.46,70808.66,199.84,44.49,0.46,0.0,0.0,0.0,2.66,131145.63,18.11,18.009999999999998,60.03,10.42,13.44
5552,20.0,48976.3325,61164.2125,18009.2275,27.2175,0.265,1.505,0.0375,0.26,1.6575,215345.8775,27.085,30.475,46.292500000000004,4.1075,14.1325
5553,3.0,23654.67,34531.31,1031.35,39.15,0.0,0.0,0.0,0.0,11.24,56553.2,21.66,18.52,53.470000000000006,12.309999999999999,7.27
5554,8.0,44890.87,67203.46,7076.82,23.77,0.33,1.25,0.0,0.0,0.79,155118.34,16.82,20.689999999999998,54.83,14.73,40.13
5555,9.0,34305.845,51501.19,4102.24,18.485,0.175,0.06,0.0,0.155,3.365,155113.98,21.549999999999997,33.839999999999996,43.735,8.01,34.785000000000004
5556,0.0,110951.065,144428.40191000002,11775.81,14.37,0.18,0.96,1.03,0.0,2.08,402785.89,22.0,16.82,59.22,8.92,54.5
5557,13.0,44747.975,60791.365,9030.34,26.84,2.59,2.8,0.05,0.015,3.62,152981.085,18.435000000000002,21.655,60.025000000000006,8.62,28.765
5558,5.0,45486.59,64465.555,4258.435,29.37,2.59,0.4,0.0,0.095,1.68,263704.79,13.969999999999999,23.71,62.209999999999994,9.205,22.355
5559,15.0,50065.24,67215.61,9297.49,27.48333333,0.573333333,1.31,0.0,0.023333332999999998,1.6033333330000001,146486.56,23.78,21.396666665999998,52.986666666999994,8.986666666000001,25.81
5560,4.0,48253.855,61376.23,2881.69,33.63,0.0,0.41,0.0,0.0,2.8,159008.38,22.88,19.935000000000002,56.24,7.654999999999999,17.6
5561,45.0,49528.24833,64961.398329999996,6005.848333,31.12833333,0.200833333,0.715,0.04,0.09916666699999999,1.6666666669999999,166506.1383,19.148333333,18.925833333,57.379166667,11.577499999999999,23.78
5562,16.0,60596.995,77831.1925,4801.7325,31.9375,0.155,1.0225,0.0725,0.0,1.8875,204888.1575,19.17,19.18,56.96,11.170000000000002,25.9075
5563,8.0,33236.73,47411.93,8674.14,26.94,1.07,0.3,0.0,0.1,9.46,119982.68,12.33,35.982775122999996,48.07,9.7,28.990000000000002
5565,22.0,38031.665,52536.25,5537.1975,32.3675,0.425,2.42,0.0,0.02,2.97,145376.16,16.7625,22.9425,55.3925,12.1475,25.9975
5566,70.0,54469.33588,71082.94941,6047.297647,30.55117647,0.334705882,0.839411765,0.40352941200000003,0.023529412000000003,2.147058824,199407.1724,18.511176470000002,19.491764705999998,56.972941178000006,11.750588235,25.095882352
5567,49.0,61205.35125,78795.8225,14107.10125,23.01875,0.39,1.5525,0.03375,0.05125,1.3925,209846.455,21.5525,21.1325,56.85,8.35,30.56125
5568,0.0,55614.46,66749.63,139.15,31.54,0.33,0.0,0.0,0.0,0.03,143312.83,14.059999999999999,14.65,61.43000000000001,14.71,25.13
5569,53.0,51395.99222,70222.51888999999,18623.888890000002,23.01111111,2.59,3.774444444,2.126666668,0.017777778,8.064444444,297897.87,16.307777778000002,28.161111114999997,52.844444445,9.872222223,33.998888887
5570,86.0,78607.145,101934.8658,22033.08,20.31,1.5775,5.374166667000001,2.126666668,0.1275,4.2025,294647.3125,17.541666667,23.770833334000002,59.030000001000005,7.605,41.344999997
5571,9.0,60894.24,82438.06,8266.353333,25.03666667,0.6366666670000001,4.016666667,0.0,0.023333332999999998,5.496666667,242942.9533,17.02,20.22,58.309999999,11.323333333,34.720000002999996
5572,44.0,61828.391670000005,79363.055,13401.26,32.53666667,0.18666666699999998,1.4683333330000001,0.201666667,0.095,1.8266666669999998,241340.8317,16.353333333,21.541666665999998,55.298333333,12.546666666,23.736666669999998
5573,3.0,56104.38,71953.78,5991.34,39.21,0.01,2.39,0.0,0.0,0.34,208762.81,15.639999999999999,22.11,58.68000000000001,11.59,23.93
5574,5.0,37657.17,48575.41,14147.91,21.93,0.29,2.63,0.0,0.11,4.69,125260.08,14.600000000000001,35.982775122999996,53.550000000000004,6.58,33.37
5575,116.0,59968.88322999999,77831.92258,8365.625484,25.68096774,0.792258065,2.69,0.083225806,0.076451613,2.3229032259999998,219621.9497,17.403225806000002,20.67032258,57.611290323000006,11.544516129999998,31.023870971999997
5576,35.0,72464.67332999999,98990.7,21017.76333,24.93666667,0.69,4.023333333,0.566666667,0.34,5.75,356480.87,15.943333334,19.126666667000002,62.16333333400001,10.763333333999999,36.486666663
5577,45.0,48685.91833,67366.635,13965.57167,26.08833333,0.745,2.416666667,0.21666666699999998,0.161666667,3.031666667,197701.9967,17.624999999,24.141666667,57.439999998999994,9.026666666,26.98833333
5578,10.0,57637.25,74434.445,12284.0475,21.1925,0.945,1.085,0.06,0.0225,5.57,169287.89,17.2575,31.22,51.10000000000001,6.999999999999999,37.83
5579,0.0,47325.34,59812.76,8268.77,28.42,1.06,4.31,0.28,0.26,8.33,220016.22,14.66,23.47,55.68,13.879999999999999,20.08
5580,2.0,57801.6,68005.49,894.54,43.76,0.0,0.27,0.0,0.0,1.52,158602.63,18.919999999999998,15.87,56.900000000000006,13.33,14.310000000000002
5581,56.0,62564.44,79670.82667000001,14388.345830000002,25.69,0.5075,2.41,0.08666666699999999,0.049166667000000004,2.5558333330000003,240225.0542,20.243333333,20.521666667,57.920833331999994,8.84,27.283333334
5582,116.0,48474.38902,63895.25072999999,17313.91195,29.72390244,0.537804878,3.6548780489999997,1.799756098,0.22585365899999998,4.635609756,181411.9237,18.380243902,21.782439024,57.167804880000006,10.189512194999999,23.66341463
5583,20.0,59314.138,75781.29,9843.426,25.66,0.078,1.186,0.152,0.022000000000000002,1.546,201509.678,19.246,18.79,59.786,9.62,32.652
5584,2.0,59694.92,70886.41,9798.72,32.18,0.4,4.23,0.01,0.17,1.5,162286.08,18.72,21.380000000000003,56.699999999999996,10.69,21.369999999999997
5585,0.0,40160.51,57610.28,616.57,26.6,0.1,0.01,0.0,0.0,1.72,105334.43,20.09,18.689999999999998,58.120000000000005,9.51,14.899999999999999
5586,1.0,31735.21,48293.56,4120.94,18.04,0.68,0.37,0.0,0.56,5.78,135141.77,9.31,35.982775122999996,42.48916667199998,3.8800000000000003,42.129999999999995
5587,26.0,47598.52857,61977.72143,8576.67,28.12571429,1.104285714,2.12,0.5071428570000001,0.051428571,6.908571428999999,164518.11,16.191428571000003,29.832857146000002,49.715714285,10.870000000000001,27.504285712000005
5588,30.0,36898.062000000005,55715.99,20152.694,25.754,2.59,9.489999999,0.642,0.086,9.964,200417.62600000002,10.975999999999999,34.536,48.662,12.128,32.215999999999994
5589,27.0,57988.4325,77008.92,13414.855,24.135,1.9975,3.3625,0.0025,0.095,3.525,317406.74,19.9,23.657500000000002,57.5325,6.5424999999999995,30.8275
5590,58.0,56134.78,76688.29333,28598.48667,22.59333333,0.6,4.32,2.126666668,0.56,11.774999999,192677.42,14.506666666999998,26.15,61.57000000000001,7.666666666,35.339999997
5591,17.0,51344.24,66776.73,5642.403333,28.23333333,0.7433333329999999,0.35,0.0,0.0,1.9133333330000002,171019.4967,15.223333333,16.946666666,56.59333333399999,16.383333334,29.89666667
5592,7.0,56150.39,69624.07,19663.2,21.8,0.15,2.09,0.12,0.0,1.85,99214.35,19.490000000000002,19.54,56.690000000000005,10.08,32.72
5593,1.0,58314.415,70473.93,6426.99,21.0,0.275,0.695,0.0,0.07,8.315,178511.165,25.83,24.54,55.835,4.14,28.21
5594,35.0,65228.535710000004,89450.77429,13643.92714,26.02142857,0.428571429,5.057142857,2.126666668,0.31857142899999996,2.9785714289999996,289116.1543,17.697142856,21.298571428000002,58.97,9.691428572,35.151428576
5595,23.0,61376.695999999996,80716.634,7455.456,27.941999999999997,0.41600000000000004,2.444,0.03,0.002,1.072,196858.718,19.098,22.054000000000002,56.002,9.156,30.802
5598,10.0,105886.7067,139701.9167,6822.606667,18.22666667,0.096666667,2.34,0.246666667,0.0,2.016666667,409725.6467,20.05,15.560000001000002,59.813333333,10.063333333,50.33
5599,5.0,53255.21667,76923.41667,3318.39,27.07,0.546666667,0.243333333,0.01,0.42,2.51,249055.7767,17.576666666999998,17.009999999999998,58.126666666000006,13.03,30.18
5600,1.0,29774.44,51381.26,386.44,32.27,0.02,0.04,0.0,0.0,1.83,86047.1,17.7,13.920000000000002,52.339999999999996,21.619999999999997,17.279999999999998
5601,31.0,59714.72571,77732.15857,8017.964286,25.80285714,0.718571429,2.458571429,0.177142857,0.005714286,2.265714286,243209.9657,19.271428572,19.264285714000003,58.215714285000004,10.357142857,30.195714288999998
5602,105.0,44587.00308,61952.46385,23016.755380000002,28.51538462,0.7076923079999999,1.493846154,2.126666668,0.162307692,5.800769231,244368.8638,14.837692306999998,24.835384615,55.466923077,11.712307692,26.775384619
5603,6.0,59547.48,74291.04,10437.78,20.78,0.405,1.725,0.0,0.02,1.615,278393.26,18.259999999999998,25.165,55.86,9.31,29.450000000000003
5604,1.0,39766.0,52984.0,138.62,37.01,0.0,0.96,0.0,0.0,0.58,91765.0,14.66,12.1,60.489999999999995,17.38,12.440000000000001
5605,4.0,57649.35,75499.49,5079.92,28.63,0.06,0.61,0.03,0.0,0.64,200894.805,14.94,14.245000000000001,61.85,14.555,27.38
5606,37.0,78329.79,94620.13,13253.61,25.0,0.10800000000000001,0.818,0.898,0.1,1.268,292170.852,19.56,18.888,59.42000000000001,9.346,33.784000000000006
5607,34.0,67981.79,83662.18167,13222.10167,27.79166667,0.256666667,2.581666667,1.533333333,0.051666667,1.211666667,210960.7467,23.003333333,18.751666667000002,58.308333333,7.004999999000001,26.853333329999998
5608,6.0,42305.49,55173.28,16704.34,36.04,0.01,4.73,0.19,0.0,0.16,142783.75,26.3,22.98,53.46,5.430000000000001,16.43
5609,29.0,60258.803329999995,84556.63167,12357.5,19.65666667,1.208333333,3.64,0.083333333,0.45,7.395,320764.1167,16.038333334,26.664999997000002,55.87,8.881666667000001,39.636666663
5610,1.0,57975.34,69804.59,4089.07,34.2,0.0,3.99,0.0,0.0,1.42,108115.38,16.59,18.04,59.60000000000001,11.67,25.549999999999997
5611,94.0,70172.0,102724.72,37567.7525,20.125,0.535,4.545,2.126666668,0.56,11.774999999,547139.74,15.150000000000002,23.29,61.305,10.040000000000001,42.974999999999994
5612,1.0,42803.96,54894.32,2113.37,38.47,0.17,1.56,0.0,0.0,0.0,92179.34,24.97,20.85,57.83,4.34,12.51
5613,25.0,48885.51,62938.324,7322.818,31.314,0.36200000000000004,1.236,0.0,0.184,2.214,152159.096,19.006,21.607999999999997,54.32,12.062,24.846
5614,34.0,44571.47,59829.62714,10389.91143,30.51285714,0.28571428600000004,2.845714286,0.004285714,0.037142857,1.778571429,163684.19,18.045714285,23.195714287,54.85,11.062857142,26.034285717999996
5615,9.0,76219.13667,99279.52,5168.92,21.51333333,0.093333333,1.103333333,0.163333333,0.0,0.663333333,222001.5567,21.71,19.34,57.613333334,7.563333333999999,42.243333337
5616,7.0,40646.59,51010.19,12807.21,39.37,0.07,2.75,0.14,0.0,0.7,100348.33,15.600000000000001,18.5,61.78,11.5,16.03
5617,16.0,54216.36332999999,68943.68,6157.54,30.25333333,0.13,1.026666667,0.0,0.08666666699999999,3.92,149685.9267,19.926666667000003,24.033333329999998,54.62000000100001,8.2,23.573333333
5618,7.0,40353.32,54040.06,6692.25,29.135,0.18,2.805,0.0,0.445,1.945,161471.3,17.405,22.910000000000004,56.055,11.310000000000002,17.735
5619,16.0,67945.88667,93765.84,13274.89,15.38,0.686666667,4.223333333,0.8966666670000001,0.136666667,5.503333333,377674.7433,14.576666667000001,23.466666666,58.26,11.183333333,45.85333333
5620,12.0,50884.38,69218.635,8859.2175,23.055,1.5575,0.96,0.07,0.0725,4.4675,256760.485,15.3875,20.3575,58.5475,12.697499999999998,32.345
5621,4.0,74635.62,95644.57,20984.42,14.27,1.22,2.16,1.34,0.0,3.1,595641.596,11.62,20.66,69.5,8.5,46.00999999999999
