id_pos,fecha_anio,fecha,unidades_despachadas,cantidad_envios,fecha_dia,fecha_mes,fecha_dia_de_semana,fecha_fin_de_semana
14074,2013,2013-10-25,24,1,25,10,viernes,False
14074,2014,2014-09-13,24,1,13,9,sabado,True
14075,2013,2013-09-13,24,1,13,9,viernes,False
14075,2014,2014-09-13,12,1,13,9,sabado,True
14076,2014,2014-09-13,24,1,13,9,sabado,True
14078,2012,2012-10-19,12,1,19,10,viernes,False
14078,2013,2013-09-13,12,1,13,9,viernes,False
14078,2014,2014-10-18,36,1,18,10,sabado,True
14081,2012,2012-10-19,12,1,19,10,viernes,False
14081,2013,2013-10-25,36,1,25,10,viernes,False
14081,2014,2014-10-18,12,1,18,10,sabado,True
14082,2013,2013-10-25,24,1,25,10,viernes,False
14082,2014,2014-10-18,24,1,18,10,sabado,True
14083,2013,2013-09-13,12,1,13,9,viernes,False
14083,2014,2014-09-13,12,1,13,9,sabado,True
14084,2012,2012-10-19,12,1,19,10,viernes,False
14084,2013,2013-09-13,24,1,13,9,viernes,False
14084,2014,2014-10-18,12,1,18,10,sabado,True
14085,2012,2012-10-19,12,1,19,10,viernes,False
14085,2013,2013-10-25,12,1,25,10,viernes,False
14085,2014,2014-10-18,24,1,18,10,sabado,True
14086,2013,2013-10-25,24,1,25,10,viernes,False
14086,2014,2014-09-13,24,1,13,9,sabado,True
14087,2013,2013-10-25,48,1,25,10,viernes,False
14087,2014,2014-10-18,24,1,18,10,sabado,True
14088,2013,2013-09-13,24,1,13,9,viernes,False
14088,2014,2014-09-13,24,1,13,9,sabado,True
14089,2012,2012-10-19,12,1,19,10,viernes,False
14089,2013,2013-10-25,12,1,25,10,viernes,False
14089,2014,2014-10-18,24,1,18,10,sabado,True
14090,2012,2012-10-19,12,1,19,10,viernes,False
14090,2013,2013-09-13,36,1,13,9,viernes,False
14090,2014,2014-09-13,36,1,13,9,sabado,True
14091,2013,2013-10-25,12,1,25,10,viernes,False
14091,2014,2014-10-18,12,1,18,10,sabado,True
14092,2013,2013-09-13,36,1,13,9,viernes,False
14092,2014,2014-09-13,24,1,13,9,sabado,True
14093,2013,2013-10-25,12,1,25,10,viernes,False
14093,2014,2014-10-18,12,1,18,10,sabado,True
14094,2013,2013-10-25,12,1,25,10,viernes,False
14094,2014,2014-10-18,12,1,18,10,sabado,True
14095,2013,2013-09-13,48,1,13,9,viernes,False
14095,2014,2014-10-18,24,1,18,10,sabado,True
14097,2013,2013-10-25,36,1,25,10,viernes,False
14097,2014,2014-09-13,36,1,13,9,sabado,True
14098,2012,2012-10-19,12,1,19,10,viernes,False
14098,2013,2013-09-13,24,1,13,9,viernes,False
14098,2013,2013-10-25,12,1,25,10,viernes,False
14098,2014,2014-10-18,12,1,18,10,sabado,True
14099,2013,2013-10-25,12,1,25,10,viernes,False
14099,2014,2014-09-13,24,1,13,9,sabado,True
14100,2013,2013-10-25,12,1,25,10,viernes,False
14100,2014,2014-10-18,12,1,18,10,sabado,True
14101,2013,2013-10-18,12,1,18,10,viernes,False
14101,2014,2014-10-18,24,1,18,10,sabado,True
14102,2012,2012-10-19,12,1,19,10,viernes,False
14102,2013,2013-10-25,24,1,25,10,viernes,False
14102,2014,2014-10-18,12,1,18,10,sabado,True
14103,2012,2012-10-19,12,1,19,10,viernes,False
14103,2013,2013-10-25,24,1,25,10,viernes,False
14103,2014,2014-10-18,24,1,18,10,sabado,True
14104,2012,2012-10-19,12,1,19,10,viernes,False
14104,2013,2013-10-25,24,1,25,10,viernes,False
14104,2014,2014-09-13,12,1,13,9,sabado,True
14105,2012,2012-10-19,12,1,19,10,viernes,False
14106,2013,2013-10-25,12,1,25,10,viernes,False
14106,2014,2014-09-13,24,1,13,9,sabado,True
14108,2013,2013-10-25,12,1,25,10,viernes,False
14108,2014,2014-10-18,12,1,18,10,sabado,True
14109,2013,2013-09-13,24,1,13,9,viernes,False
14109,2014,2014-10-18,12,1,18,10,sabado,True
14110,2012,2012-10-19,12,1,19,10,viernes,False
14110,2013,2013-09-13,12,1,13,9,viernes,False
14110,2014,2014-10-18,12,1,18,10,sabado,True
14111,2012,2012-10-19,12,1,19,10,viernes,False
14111,2013,2013-10-25,12,1,25,10,viernes,False
14111,2014,2014-09-13,12,1,13,9,sabado,True
14112,2013,2013-10-25,12,1,25,10,viernes,False
14112,2014,2014-10-18,12,1,18,10,sabado,True
14113,2012,2012-10-19,12,1,19,10,viernes,False
14113,2013,2013-09-13,12,1,13,9,viernes,False
14113,2014,2014-10-18,24,1,18,10,sabado,True
14114,2012,2012-10-19,12,1,19,10,viernes,False
14114,2013,2013-10-25,48,1,25,10,viernes,False
14114,2014,2014-10-18,24,1,18,10,sabado,True
14115,2013,2013-10-25,12,1,25,10,viernes,False
14115,2014,2014-10-18,24,1,18,10,sabado,True
14116,2012,2012-10-19,12,1,19,10,viernes,False
14116,2013,2013-09-13,60,1,13,9,viernes,False
14116,2014,2014-10-18,60,1,18,10,sabado,True
14117,2013,2013-10-25,12,1,25,10,viernes,False
14117,2014,2014-10-18,12,1,18,10,sabado,True
14118,2013,2013-09-13,24,1,13,9,viernes,False
14118,2014,2014-10-18,12,1,18,10,sabado,True
14119,2012,2012-10-19,12,1,19,10,viernes,False
14119,2013,2013-09-13,24,1,13,9,viernes,False
14119,2014,2014-10-18,24,1,18,10,sabado,True
14120,2012,2012-10-19,12,1,19,10,viernes,False
14120,2013,2013-10-25,12,1,25,10,viernes,False
14120,2014,2014-10-18,12,1,18,10,sabado,True
14121,2013,2013-10-25,24,1,25,10,viernes,False
14121,2014,2014-10-18,24,1,18,10,sabado,True
14122,2013,2013-10-25,12,1,25,10,viernes,False
14122,2014,2014-10-18,24,1,18,10,sabado,True
14123,2012,2012-10-19,12,1,19,10,viernes,False
14123,2013,2013-09-13,60,1,13,9,viernes,False
14123,2014,2014-10-18,48,1,18,10,sabado,True
14124,2012,2012-10-19,12,1,19,10,viernes,False
14124,2013,2013-10-25,12,1,25,10,viernes,False
14124,2014,2014-10-18,12,1,18,10,sabado,True
14125,2012,2012-10-19,12,1,19,10,viernes,False
14125,2013,2013-10-25,12,1,25,10,viernes,False
14125,2014,2014-10-18,24,1,18,10,sabado,True
14126,2013,2013-09-13,24,1,13,9,viernes,False
14126,2014,2014-10-18,36,1,18,10,sabado,True
14127,2013,2013-10-25,12,1,25,10,viernes,False
14127,2014,2014-10-18,36,1,18,10,sabado,True
14128,2013,2013-10-25,12,1,25,10,viernes,False
14128,2014,2014-09-13,12,1,13,9,sabado,True
14129,2013,2013-10-25,12,1,25,10,viernes,False
14130,2013,2013-09-13,24,1,13,9,viernes,False
14130,2014,2014-10-18,24,1,18,10,sabado,True
14133,2012,2012-10-19,12,1,19,10,viernes,False
14133,2013,2013-09-13,24,1,13,9,viernes,False
14133,2014,2014-09-13,24,1,13,9,sabado,True
14134,2012,2012-10-19,12,1,19,10,viernes,False
14134,2013,2013-10-25,12,1,25,10,viernes,False
14134,2014,2014-10-18,12,1,18,10,sabado,True
14135,2012,2012-10-19,12,1,19,10,viernes,False
14135,2013,2013-09-13,24,1,13,9,viernes,False
14135,2014,2014-09-13,24,1,13,9,sabado,True
14136,2012,2012-10-19,12,1,19,10,viernes,False
14136,2013,2013-10-25,12,1,25,10,viernes,False
14137,2012,2012-10-19,12,1,19,10,viernes,False
14137,2013,2013-10-25,24,1,25,10,viernes,False
14137,2014,2014-10-18,24,1,18,10,sabado,True
14138,2013,2013-10-25,12,1,25,10,viernes,False
14138,2014,2014-10-18,12,1,18,10,sabado,True
14140,2013,2013-09-13,36,1,13,9,viernes,False
14140,2014,2014-10-18,48,1,18,10,sabado,True
14141,2012,2012-10-19,12,1,19,10,viernes,False
14141,2013,2013-10-25,48,1,25,10,viernes,False
14141,2014,2014-09-13,24,1,13,9,sabado,True
14142,2012,2012-10-19,12,1,19,10,viernes,False
14142,2013,2013-10-25,12,1,25,10,viernes,False
14142,2014,2014-09-13,12,1,13,9,sabado,True
14143,2012,2012-10-19,12,1,19,10,viernes,False
14143,2013,2013-10-25,12,1,25,10,viernes,False
14143,2014,2014-09-13,24,1,13,9,sabado,True
14144,2012,2012-10-19,12,1,19,10,viernes,False
14144,2013,2013-10-25,36,1,25,10,viernes,False
14144,2014,2014-09-13,24,1,13,9,sabado,True
14145,2013,2013-10-25,12,1,25,10,viernes,False
14145,2014,2014-10-18,24,1,18,10,sabado,True
14148,2013,2013-10-18,12,1,18,10,viernes,False
14148,2014,2014-10-18,12,1,18,10,sabado,True
14149,2014,2014-10-18,12,1,18,10,sabado,True
14150,2012,2012-10-19,12,1,19,10,viernes,False
14150,2013,2013-10-25,24,1,25,10,viernes,False
14150,2014,2014-10-18,12,1,18,10,sabado,True
14151,2014,2014-10-18,12,1,18,10,sabado,True
14152,2013,2013-09-13,12,1,13,9,viernes,False
14152,2014,2014-10-18,12,1,18,10,sabado,True
14153,2012,2012-10-19,12,1,19,10,viernes,False
14153,2013,2013-09-13,24,1,13,9,viernes,False
14153,2014,2014-10-18,24,1,18,10,sabado,True
14154,2012,2012-10-19,12,1,19,10,viernes,False
14154,2013,2013-09-13,48,1,13,9,viernes,False
14154,2014,2014-09-13,36,1,13,9,sabado,True
14155,2013,2013-09-13,12,1,13,9,viernes,False
14159,2012,2012-10-19,12,1,19,10,viernes,False
14159,2013,2013-09-13,12,1,13,9,viernes,False
14159,2014,2014-10-18,24,1,18,10,sabado,True
14160,2012,2012-10-19,12,1,19,10,viernes,False
14160,2013,2013-10-25,12,1,25,10,viernes,False
14160,2014,2014-09-13,24,1,13,9,sabado,True
14161,2012,2012-10-19,12,1,19,10,viernes,False
14161,2013,2013-10-25,24,1,25,10,viernes,False
14161,2014,2014-10-18,24,1,18,10,sabado,True
14162,2013,2013-09-13,36,1,13,9,viernes,False
14162,2014,2014-10-18,36,1,18,10,sabado,True
14163,2013,2013-10-25,60,1,25,10,viernes,False
14163,2014,2014-10-18,36,1,18,10,sabado,True
14164,2013,2013-10-25,12,1,25,10,viernes,False
14164,2014,2014-10-18,12,1,18,10,sabado,True
14165,2012,2012-10-19,12,1,19,10,viernes,False
14165,2013,2013-10-25,12,1,25,10,viernes,False
14165,2014,2014-09-13,24,1,13,9,sabado,True
14166,2012,2012-10-19,12,1,19,10,viernes,False
14166,2013,2013-10-25,24,1,25,10,viernes,False
14166,2014,2014-10-18,24,1,18,10,sabado,True
14167,2013,2013-10-25,36,1,25,10,viernes,False
14167,2014,2014-10-18,36,1,18,10,sabado,True
14168,2012,2012-10-19,12,1,19,10,viernes,False
14168,2013,2013-10-25,12,1,25,10,viernes,False
14168,2014,2014-10-18,12,1,18,10,sabado,True
14169,2013,2013-09-13,36,1,13,9,viernes,False
14169,2014,2014-09-13,36,1,13,9,sabado,True
14170,2013,2013-09-13,24,1,13,9,viernes,False
14170,2014,2014-10-18,12,1,18,10,sabado,True
14171,2012,2012-10-19,12,1,19,10,viernes,False
14171,2013,2013-09-13,36,1,13,9,viernes,False
14171,2013,2013-12-13,12,1,13,12,viernes,False
14171,2014,2014-09-13,24,1,13,9,sabado,True
14172,2012,2012-10-19,12,1,19,10,viernes,False
14172,2013,2013-10-25,24,1,25,10,viernes,False
14172,2014,2014-09-13,12,1,13,9,sabado,True
14173,2012,2012-10-19,12,1,19,10,viernes,False
14173,2013,2013-09-13,12,1,13,9,viernes,False
14173,2014,2014-10-18,24,1,18,10,sabado,True
14174,2012,2012-10-19,12,1,19,10,viernes,False
14174,2013,2013-09-13,60,1,13,9,viernes,False
14174,2014,2014-10-18,48,1,18,10,sabado,True
14175,2013,2013-09-13,48,1,13,9,viernes,False
14175,2014,2014-10-18,36,1,18,10,sabado,True
14176,2013,2013-10-25,12,1,25,10,viernes,False
14176,2014,2014-09-13,24,1,13,9,sabado,True
14177,2013,2013-10-25,12,1,25,10,viernes,False
14177,2014,2014-09-13,36,1,13,9,sabado,True
14178,2013,2013-09-13,24,1,13,9,viernes,False
14178,2014,2014-10-18,24,1,18,10,sabado,True
14180,2012,2012-10-19,12,1,19,10,viernes,False
14180,2013,2013-10-25,36,1,25,10,viernes,False
14180,2014,2014-10-18,24,1,18,10,sabado,True
14181,2012,2012-10-19,12,1,19,10,viernes,False
14181,2013,2013-10-18,24,1,18,10,viernes,False
14181,2014,2014-10-18,12,1,18,10,sabado,True
14182,2013,2013-10-25,12,1,25,10,viernes,False
14182,2014,2014-10-18,12,1,18,10,sabado,True
14183,2012,2012-10-19,12,1,19,10,viernes,False
14183,2013,2013-09-13,12,1,13,9,viernes,False
14183,2014,2014-09-13,12,1,13,9,sabado,True
14184,2013,2013-10-25,12,1,25,10,viernes,False
14184,2014,2014-10-18,12,1,18,10,sabado,True
14186,2013,2013-09-13,24,1,13,9,viernes,False
14186,2014,2014-09-13,36,1,13,9,sabado,True
14187,2012,2012-10-19,12,1,19,10,viernes,False
14187,2013,2013-10-25,48,1,25,10,viernes,False
14187,2014,2014-10-18,24,1,18,10,sabado,True
14188,2012,2012-10-19,12,1,19,10,viernes,False
14188,2013,2013-10-25,12,1,25,10,viernes,False
14188,2014,2014-10-18,24,1,18,10,sabado,True
14189,2012,2012-10-19,12,1,19,10,viernes,False
14189,2013,2013-10-25,24,1,25,10,viernes,False
14189,2014,2014-10-18,36,1,18,10,sabado,True
14190,2014,2014-10-18,24,1,18,10,sabado,True
14191,2012,2012-10-19,12,1,19,10,viernes,False
14191,2013,2013-09-13,24,1,13,9,viernes,False
14191,2014,2014-09-13,12,1,13,9,sabado,True
14192,2013,2013-10-25,12,1,25,10,viernes,False
14192,2014,2014-10-18,12,1,18,10,sabado,True
14193,2013,2013-09-13,24,1,13,9,viernes,False
14193,2014,2014-10-18,12,1,18,10,sabado,True
14194,2013,2013-10-18,24,1,18,10,viernes,False
14194,2014,2014-10-18,12,1,18,10,sabado,True
14195,2013,2013-10-25,12,1,25,10,viernes,False
14195,2014,2014-09-13,24,1,13,9,sabado,True
14196,2013,2013-10-18,12,1,18,10,viernes,False
14196,2014,2014-10-18,24,1,18,10,sabado,True
14197,2012,2012-10-19,12,1,19,10,viernes,False
14197,2013,2013-10-25,12,1,25,10,viernes,False
14197,2014,2014-10-18,24,1,18,10,sabado,True
14198,2013,2013-10-25,12,1,25,10,viernes,False
14198,2014,2014-10-18,12,1,18,10,sabado,True
14199,2012,2012-10-19,12,1,19,10,viernes,False
14199,2013,2013-10-25,12,1,25,10,viernes,False
14199,2014,2014-10-18,12,1,18,10,sabado,True
14200,2012,2012-10-19,12,1,19,10,viernes,False
14200,2013,2013-10-25,24,1,25,10,viernes,False
14200,2014,2014-09-13,36,1,13,9,sabado,True
14202,2013,2013-10-25,12,1,25,10,viernes,False
14203,2013,2013-09-13,12,1,13,9,viernes,False
14203,2014,2014-10-18,12,1,18,10,sabado,True
14204,2012,2012-10-19,12,1,19,10,viernes,False
14204,2013,2013-10-25,24,1,25,10,viernes,False
14204,2014,2014-09-13,36,1,13,9,sabado,True
14205,2013,2013-10-25,12,1,25,10,viernes,False
14205,2014,2014-09-13,24,1,13,9,sabado,True
14206,2012,2012-10-19,12,1,19,10,viernes,False
14206,2013,2013-10-25,12,1,25,10,viernes,False
14206,2014,2014-10-18,12,1,18,10,sabado,True
14207,2013,2013-10-18,12,1,18,10,viernes,False
14207,2014,2014-10-18,24,1,18,10,sabado,True
14208,2013,2013-09-13,24,1,13,9,viernes,False
14208,2014,2014-09-13,24,1,13,9,sabado,True
14209,2013,2013-09-13,24,1,13,9,viernes,False
14209,2014,2014-10-18,12,1,18,10,sabado,True
14210,2013,2013-09-13,24,1,13,9,viernes,False
14210,2014,2014-09-13,24,1,13,9,sabado,True
14211,2013,2013-10-25,12,1,25,10,viernes,False
14211,2014,2014-09-13,24,1,13,9,sabado,True
14212,2013,2013-10-25,36,1,25,10,viernes,False
14212,2014,2014-10-18,24,1,18,10,sabado,True
14213,2013,2013-10-25,12,1,25,10,viernes,False
14213,2014,2014-10-18,24,1,18,10,sabado,True
14214,2013,2013-10-25,24,1,25,10,viernes,False
14214,2014,2014-10-18,12,1,18,10,sabado,True
14215,2012,2012-10-19,12,1,19,10,viernes,False
14215,2013,2013-10-25,12,1,25,10,viernes,False
14215,2014,2014-10-18,24,1,18,10,sabado,True
14216,2013,2013-10-25,12,1,25,10,viernes,False
14216,2014,2014-10-18,24,1,18,10,sabado,True
14217,2012,2012-10-19,12,1,19,10,viernes,False
14218,2013,2013-10-25,24,1,25,10,viernes,False
14218,2014,2014-10-18,24,1,18,10,sabado,True
14219,2012,2012-10-19,12,1,19,10,viernes,False
14219,2013,2013-09-13,24,1,13,9,viernes,False
14219,2014,2014-10-18,48,1,18,10,sabado,True
14220,2013,2013-10-25,12,1,25,10,viernes,False
14220,2014,2014-10-18,12,1,18,10,sabado,True
14221,2013,2013-09-13,24,1,13,9,viernes,False
14221,2014,2014-09-13,12,1,13,9,sabado,True
14222,2013,2013-10-25,12,1,25,10,viernes,False
14222,2014,2014-09-13,12,1,13,9,sabado,True
14223,2012,2012-10-19,12,1,19,10,viernes,False
14223,2013,2013-10-25,24,1,25,10,viernes,False
14223,2014,2014-09-13,24,1,13,9,sabado,True
14224,2012,2012-10-19,12,1,19,10,viernes,False
14224,2013,2013-09-13,48,1,13,9,viernes,False
14224,2014,2014-10-18,24,1,18,10,sabado,True
14225,2013,2013-10-25,12,1,25,10,viernes,False
14225,2014,2014-10-18,36,1,18,10,sabado,True
14226,2012,2012-10-19,12,1,19,10,viernes,False
14226,2013,2013-10-25,24,1,25,10,viernes,False
14226,2014,2014-09-13,24,1,13,9,sabado,True
14228,2012,2012-10-19,12,1,19,10,viernes,False
14228,2013,2013-10-25,24,1,25,10,viernes,False
14228,2014,2014-09-13,24,1,13,9,sabado,True
14229,2012,2012-10-19,12,1,19,10,viernes,False
14229,2013,2013-10-25,24,1,25,10,viernes,False
14229,2014,2014-10-18,24,1,18,10,sabado,True
14230,2012,2012-10-19,12,1,19,10,viernes,False
14230,2013,2013-09-13,24,1,13,9,viernes,False
14230,2014,2014-10-18,12,1,18,10,sabado,True
14231,2013,2013-10-25,12,1,25,10,viernes,False
14231,2014,2014-10-18,12,1,18,10,sabado,True
14232,2012,2012-10-19,12,1,19,10,viernes,False
14232,2013,2013-10-25,36,1,25,10,viernes,False
14232,2014,2014-09-13,36,1,13,9,sabado,True
14233,2013,2013-10-18,12,1,18,10,viernes,False
14233,2014,2014-10-18,24,1,18,10,sabado,True
14234,2012,2012-10-19,12,1,19,10,viernes,False
14234,2013,2013-10-18,12,1,18,10,viernes,False
14234,2014,2014-10-18,24,1,18,10,sabado,True
14235,2013,2013-10-25,12,1,25,10,viernes,False
14235,2014,2014-09-13,12,1,13,9,sabado,True
14236,2012,2012-10-19,12,1,19,10,viernes,False
14236,2013,2013-09-13,48,1,13,9,viernes,False
14236,2014,2014-09-13,24,1,13,9,sabado,True
14237,2012,2012-10-19,12,1,19,10,viernes,False
14237,2013,2013-10-25,24,1,25,10,viernes,False
14237,2014,2014-10-18,24,1,18,10,sabado,True
14238,2013,2013-10-25,12,1,25,10,viernes,False
14239,2013,2013-09-13,12,1,13,9,viernes,False
14239,2014,2014-10-18,12,1,18,10,sabado,True
14240,2012,2012-10-19,12,1,19,10,viernes,False
14240,2013,2013-09-13,60,1,13,9,viernes,False
14240,2014,2014-10-18,60,1,18,10,sabado,True
14241,2013,2013-10-25,12,1,25,10,viernes,False
14241,2014,2014-10-18,24,1,18,10,sabado,True
14242,2013,2013-10-25,24,1,25,10,viernes,False
14242,2014,2014-10-18,12,1,18,10,sabado,True
14243,2013,2013-09-13,24,1,13,9,viernes,False
14243,2014,2014-10-18,24,1,18,10,sabado,True
14244,2012,2012-10-19,12,1,19,10,viernes,False
14244,2013,2013-09-13,36,1,13,9,viernes,False
14244,2014,2014-09-13,36,1,13,9,sabado,True
14245,2012,2012-10-19,12,1,19,10,viernes,False
14245,2013,2013-10-25,12,1,25,10,viernes,False
14245,2014,2014-10-18,24,1,18,10,sabado,True
14247,2012,2012-10-19,12,1,19,10,viernes,False
14247,2013,2013-09-13,36,1,13,9,viernes,False
14247,2014,2014-10-18,24,1,18,10,sabado,True
14248,2012,2012-10-19,12,1,19,10,viernes,False
14248,2013,2013-10-25,36,1,25,10,viernes,False
14248,2014,2014-10-18,36,1,18,10,sabado,True
14249,2013,2013-10-25,12,1,25,10,viernes,False
14249,2014,2014-10-18,12,1,18,10,sabado,True
14250,2013,2013-10-25,12,1,25,10,viernes,False
14250,2014,2014-10-18,12,1,18,10,sabado,True
14251,2013,2013-10-25,12,1,25,10,viernes,False
14251,2014,2014-10-18,12,1,18,10,sabado,True
14252,2013,2013-09-13,36,1,13,9,viernes,False
14252,2014,2014-10-18,24,1,18,10,sabado,True
14254,2013,2013-10-25,12,1,25,10,viernes,False
14254,2014,2014-10-18,12,1,18,10,sabado,True
14255,2013,2013-10-25,12,1,25,10,viernes,False
14255,2014,2014-10-18,12,1,18,10,sabado,True
14256,2013,2013-10-25,12,1,25,10,viernes,False
14256,2014,2014-10-18,12,1,18,10,sabado,True
14257,2012,2012-10-19,12,1,19,10,viernes,False
14257,2013,2013-09-13,12,1,13,9,viernes,False
14257,2014,2014-09-13,36,1,13,9,sabado,True
14258,2012,2012-10-19,12,1,19,10,viernes,False
14258,2013,2013-10-25,36,1,25,10,viernes,False
14258,2014,2014-09-13,24,1,13,9,sabado,True
14259,2012,2012-10-19,24,1,19,10,viernes,False
14259,2013,2013-10-25,84,1,25,10,viernes,False
14259,2014,2014-10-18,48,1,18,10,sabado,True
14260,2013,2013-09-13,24,1,13,9,viernes,False
14260,2014,2014-10-18,24,1,18,10,sabado,True
14261,2012,2012-10-19,12,1,19,10,viernes,False
14261,2013,2013-10-25,12,1,25,10,viernes,False
14261,2014,2014-10-18,24,1,18,10,sabado,True
14262,2013,2013-09-13,24,1,13,9,viernes,False
14262,2014,2014-10-18,12,1,18,10,sabado,True
14263,2012,2012-10-19,12,1,19,10,viernes,False
14263,2013,2013-09-13,36,1,13,9,viernes,False
14263,2014,2014-09-13,36,1,13,9,sabado,True
14264,2013,2013-09-13,36,1,13,9,viernes,False
14264,2014,2014-09-13,48,1,13,9,sabado,True
14265,2013,2013-10-25,12,1,25,10,viernes,False
14265,2014,2014-09-13,12,1,13,9,sabado,True
14266,2012,2012-10-19,12,1,19,10,viernes,False
14266,2013,2013-09-13,24,1,13,9,viernes,False
14266,2014,2014-09-13,24,1,13,9,sabado,True
14267,2012,2012-10-19,12,1,19,10,viernes,False
14267,2013,2013-10-25,12,1,25,10,viernes,False
14267,2014,2014-09-13,12,1,13,9,sabado,True
14268,2012,2012-10-19,12,1,19,10,viernes,False
14268,2013,2013-10-25,24,1,25,10,viernes,False
14268,2014,2014-10-18,24,1,18,10,sabado,True
14269,2013,2013-10-25,12,1,25,10,viernes,False
14269,2014,2014-10-18,24,1,18,10,sabado,True
14270,2012,2012-10-19,12,1,19,10,viernes,False
14270,2013,2013-10-25,24,1,25,10,viernes,False
14270,2014,2014-10-18,24,1,18,10,sabado,True
14271,2013,2013-10-25,12,1,25,10,viernes,False
14272,2013,2013-10-25,12,1,25,10,viernes,False
14272,2014,2014-09-13,24,1,13,9,sabado,True
14273,2012,2012-10-19,12,1,19,10,viernes,False
14273,2013,2013-10-25,12,1,25,10,viernes,False
14273,2014,2014-10-18,12,1,18,10,sabado,True
14274,2012,2012-10-19,12,1,19,10,viernes,False
14274,2013,2013-10-25,12,1,25,10,viernes,False
14274,2014,2014-10-18,12,1,18,10,sabado,True
14275,2013,2013-10-25,12,1,25,10,viernes,False
14275,2014,2014-09-13,12,1,13,9,sabado,True
14276,2013,2013-09-13,24,1,13,9,viernes,False
14276,2014,2014-09-13,12,1,13,9,sabado,True
14277,2013,2013-10-25,24,1,25,10,viernes,False
14277,2014,2014-10-18,24,1,18,10,sabado,True
14278,2013,2013-10-25,24,1,25,10,viernes,False
14278,2014,2014-10-18,24,1,18,10,sabado,True
14279,2013,2013-10-25,24,1,25,10,viernes,False
14279,2014,2014-09-13,24,1,13,9,sabado,True
14281,2013,2013-10-25,24,1,25,10,viernes,False
14281,2014,2014-10-18,24,1,18,10,sabado,True
14282,2012,2012-10-19,12,1,19,10,viernes,False
14282,2013,2013-10-25,12,1,25,10,viernes,False
14282,2014,2014-10-18,12,1,18,10,sabado,True
14283,2013,2013-10-25,72,1,25,10,viernes,False
14283,2014,2014-10-18,36,1,18,10,sabado,True
14284,2012,2012-10-19,12,1,19,10,viernes,False
14284,2013,2013-10-25,24,1,25,10,viernes,False
14284,2014,2014-09-13,24,1,13,9,sabado,True
14285,2013,2013-10-25,12,1,25,10,viernes,False
14285,2014,2014-10-18,24,1,18,10,sabado,True
14286,2012,2012-10-19,12,1,19,10,viernes,False
14286,2013,2013-10-25,24,1,25,10,viernes,False
14286,2014,2014-10-18,24,1,18,10,sabado,True
14287,2012,2012-10-19,12,1,19,10,viernes,False
14287,2013,2013-10-25,12,1,25,10,viernes,False
14287,2014,2014-10-18,24,1,18,10,sabado,True
14288,2012,2012-10-19,12,1,19,10,viernes,False
14288,2013,2013-09-13,36,1,13,9,viernes,False
14288,2014,2014-10-18,24,1,18,10,sabado,True
14289,2012,2012-10-19,12,1,19,10,viernes,False
14289,2013,2013-09-13,36,1,13,9,viernes,False
14289,2014,2014-10-18,48,1,18,10,sabado,True
14290,2012,2012-10-19,12,1,19,10,viernes,False
14290,2013,2013-10-25,12,1,25,10,viernes,False
14290,2014,2014-10-18,12,1,18,10,sabado,True
14291,2012,2012-10-19,12,1,19,10,viernes,False
14291,2013,2013-09-13,60,1,13,9,viernes,False
14291,2014,2014-10-18,24,1,18,10,sabado,True
14292,2012,2012-10-19,12,1,19,10,viernes,False
14292,2013,2013-10-25,24,1,25,10,viernes,False
14292,2014,2014-10-18,36,1,18,10,sabado,True
14293,2013,2013-09-13,12,1,13,9,viernes,False
14293,2014,2014-10-18,24,1,18,10,sabado,True
14294,2012,2012-10-19,12,1,19,10,viernes,False
14294,2013,2013-10-25,24,1,25,10,viernes,False
14294,2014,2014-09-13,12,1,13,9,sabado,True
14295,2013,2013-10-25,24,1,25,10,viernes,False
14296,2013,2013-10-25,24,1,25,10,viernes,False
14296,2014,2014-10-18,12,1,18,10,sabado,True
14297,2012,2012-10-19,12,1,19,10,viernes,False
14297,2013,2013-10-25,12,1,25,10,viernes,False
14297,2014,2014-09-13,24,1,13,9,sabado,True
14298,2013,2013-10-25,12,1,25,10,viernes,False
14298,2014,2014-09-13,12,1,13,9,sabado,True
14299,2013,2013-10-25,24,1,25,10,viernes,False
14299,2014,2014-10-18,12,1,18,10,sabado,True
14300,2013,2013-10-25,24,1,25,10,viernes,False
14300,2014,2014-09-13,24,1,13,9,sabado,True
14301,2012,2012-10-19,12,1,19,10,viernes,False
14301,2013,2013-09-13,36,1,13,9,viernes,False
14301,2014,2014-10-18,24,1,18,10,sabado,True
14302,2012,2012-10-19,12,1,19,10,viernes,False
14302,2013,2013-10-25,24,1,25,10,viernes,False
14302,2014,2014-09-13,36,1,13,9,sabado,True
14303,2013,2013-09-13,24,1,13,9,viernes,False
14303,2014,2014-10-18,24,1,18,10,sabado,True
14304,2012,2012-10-19,12,1,19,10,viernes,False
14304,2013,2013-10-25,12,1,25,10,viernes,False
14305,2013,2013-09-13,24,1,13,9,viernes,False
14305,2014,2014-09-13,24,1,13,9,sabado,True
14306,2013,2013-10-25,24,1,25,10,viernes,False
14306,2014,2014-09-13,12,1,13,9,sabado,True
14308,2012,2012-10-19,12,1,19,10,viernes,False
14308,2013,2013-09-13,60,1,13,9,viernes,False
14308,2014,2014-10-18,48,1,18,10,sabado,True
14309,2012,2012-10-19,12,1,19,10,viernes,False
14309,2013,2013-10-25,24,1,25,10,viernes,False
